database,table,prefix,family,ordinal,column,type,nullable,identity,default,raw
svz_importer,mult,mult,ضرایب/چندگانه,31,mlt_semp,[float],True,False,,[mlt_semp] [float] NULL 
svz_importer,mult,mult,ضرایب/چندگانه,32,mlt_zrfk,[float],True,False,,[mlt_zrfk] [float] NULL 
svz_importer,mult,mult,ضرایب/چندگانه,33,mlt_cnvt,[float],True,False,,[mlt_cnvt] [float] NULL 
svz_importer,mult,mult,ضرایب/چندگانه,34,mlt_mntj,[money],True,False,,[mlt_mntj] [money] NULL 
svz_importer,mult,mult,ضرایب/چندگانه,35,mlt_tjtp,[nvarchar] (250),True,False,,[mlt_tjtp] [nvarchar] (250) COLLATE Arabic_CI_AS NULL 
svz_importer,mult,mult,ضرایب/چندگانه,36,mlt_zrt2_mp,[nvarchar] (100),True,False,,[mlt_zrt2_mp] [nvarchar] (100) COLLATE Arabic_CI_AS NULL 
svz_importer,mult,mult,ضرایب/چندگانه,37,mlt_zrt2,[nvarchar] (100),True,False,,[mlt_zrt2] [nvarchar] (100) COLLATE Arabic_CI_AS NULL
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,1,nmh_grop,[tinyint],True,False,,[nmh_grop] [tinyint] NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,2,nmh_code,[nvarchar] (8),True,False,,[nmh_code] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,3,nmh_nufh,[tinyint],True,False,,[nmh_nufh] [tinyint] NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,4,nmh_nuse,[nvarchar] (5),True,False,,[nmh_nuse] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,5,nmh_codi,[ntext],True,False,,[nmh_codi] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,6,nmh_unit,[nvarchar] (20),True,False,,[nmh_unit] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,7,nmh_quan,[float],True,False,,[nmh_quan] [float] NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,8,nmh_pcun,[money],True,False,,[nmh_pcun] [money] NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,9,nmh_pcal,[money],True,False,,[nmh_pcal] [money] NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,10,nmh_rad,[smallint],True,False,,[nmh_rad] [smallint] NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,11,nmh_zrib,[float],True,False,,[nmh_zrib] [float] NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,12,nmh_dscr,[ntext],True,False,,[nmh_dscr] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,13,nmh_coac,[nvarchar] (4),True,False,,[nmh_coac] [nvarchar] (4) COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,14,nmh_shac,[nvarchar] (200),True,False,,[nmh_shac] [nvarchar] (200) COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,15,nmh_nusv,[nvarchar] (10),True,False,,[nmh_nusv] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,16,nmh_nuty,[tinyint],True,False,,[nmh_nuty] [tinyint] NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,17,nmh_mola,[nvarchar] (250),True,False,,[nmh_mola] [nvarchar] (250) COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,18,nmh_fmul,[nvarchar] (250),True,False,,[nmh_fmul] [nvarchar] (250) COLLATE Arabic_CI_AS NULL 
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,19,nmh_identity,[int],False,True,,"[nmh_identity] [int] IDENTITY (1, 1) NOT NULL "
svz_importer,nmac,nmac,پایه/ماشین‌آلات?,20,nmh_mpwk,[bit],True,False,,[nmh_mpwk] [bit] NULL
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,1,nmh_grop,[tinyint],True,False,,[nmh_grop] [tinyint] NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,2,nmh_code,[nvarchar] (8),True,False,,[nmh_code] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,3,nmh_nufh,[tinyint],True,False,,[nmh_nufh] [tinyint] NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,4,nmh_nuse,[nvarchar] (5),True,False,,[nmh_nuse] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,5,nmh_codi,[ntext],True,False,,[nmh_codi] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,6,nmh_unit,[nvarchar] (20),True,False,,[nmh_unit] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,7,nmh_quan,[float],True,False,,[nmh_quan] [float] NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,8,nmh_pcun,[money],True,False,,[nmh_pcun] [money] NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,9,nmh_pcal,[money],True,False,,[nmh_pcal] [money] NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,10,nmh_rad,[smallint],True,False,,[nmh_rad] [smallint] NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,11,nmh_zrib,[float],True,False,,[nmh_zrib] [float] NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,12,nmh_dscr,[ntext],True,False,,[nmh_dscr] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,13,nmh_nusv,[nvarchar] (10),True,False,,[nmh_nusv] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,14,nmh_nuty,[tinyint],True,False,,[nmh_nuty] [tinyint] NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,15,nmh_mola,[nvarchar] (250),True,False,,[nmh_mola] [nvarchar] (250) COLLATE Arabic_CI_AS NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,16,nmh_fmul,[nvarchar] (250),True,False,,[nmh_fmul] [nvarchar] (250) COLLATE Arabic_CI_AS NULL 
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,17,nmh_identity,[int],False,True,,"[nmh_identity] [int] IDENTITY (1, 1) NOT NULL "
svz_importer,nmmh,nmmh,منابع/مصالح/حمل,18,nmh_mpwk,[bit],True,False,,[nmh_mpwk] [bit] NULL
svz_importer,nots,nots,یادداشت‌ها,1,not_numb,[tinyint],True,False,,[not_numb] [tinyint] NULL 
svz_importer,nots,nots,یادداشت‌ها,2,not_name,[nvarchar] (25),True,False,,[not_name] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,nots,nots,یادداشت‌ها,3,not_mbfh,[money],True,False,,[not_mbfh] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,4,not_mbsx,[money],True,False,,[not_mbsx] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,5,not_mbmp,[money],True,False,,[not_mbmp] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,6,not_mbtl,[money],True,False,,[not_mbtl] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,7,not_mbfz,[money],True,False,,[not_mbfz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,8,not_mbsz,[money],True,False,,[not_mbsz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,9,not_mbmz,[money],True,False,,[not_mbmz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,10,not_mbtz,[money],True,False,,[not_mbtz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,11,not_nuty,[tinyint],True,False,,[not_nuty] [tinyint] NULL 
svz_importer,nots,nots,یادداشت‌ها,12,not_smok,[money],True,False,,[not_smok] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,13,not_smoz,[money],True,False,,[not_smoz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,14,not_nusv,[nvarchar] (10),True,False,,[not_nusv] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,nots,nots,یادداشت‌ها,15,not_mbfc,[money],True,False,,[not_mbfc] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,16,not_mbfcz,[money],True,False,,[not_mbfcz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,17,not_mbbv,[money],True,False,,[not_mbbv] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,18,not_mbbz,[money],True,False,,[not_mbbz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,19,not_prcn,[nvarchar] (8),True,False,,[not_prcn] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,nots,nots,یادداشت‌ها,20,not_pyad,[ntext],True,False,,[not_pyad] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,nots,nots,یادداشت‌ها,21,not_pynm,[nvarchar] (255),True,False,,[not_pynm] [nvarchar] (255) COLLATE Arabic_CI_AS NULL 
svz_importer,nots,nots,یادداشت‌ها,22,not_prpn,[nvarchar] (8),True,False,,[not_prpn] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,nots,nots,یادداشت‌ها,23,not_mbpn,[money],True,False,,[not_mbpn] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,24,not_mbpz,[money],True,False,,[not_mbpz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,25,not_pyrd,[smallint],True,False,,[not_pyrd] [smallint] NULL 
svz_importer,nots,nots,یادداشت‌ها,26,not_mbaf,[money],True,False,,[not_mbaf] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,27,not_mbka,[money],True,False,,[not_mbka] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,28,not_mbfs,[money],True,False,,[not_mbfs] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,29,not_mbafz,[money],True,False,,[not_mbafz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,30,not_mbkaz,[money],True,False,,[not_mbkaz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,31,not_mbfsz,[money],True,False,,[not_mbfsz] [money] NULL 
svz_importer,nots,nots,یادداشت‌ها,32,not_repe,[bit],False,False,,[not_repe] [bit] NOT NULL 
svz_importer,nots,nots,یادداشت‌ها,33,not_equa,[nvarchar] (1),True,False,,[not_equa] [nvarchar] (1) COLLATE Arabic_CI_AS NULL
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,1,ntc_numb,[tinyint],True,False,,[ntc_numb] [tinyint] NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,2,ntc_nusv,[nvarchar] (10),True,False,,[ntc_nusv] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,3,ntc_nuty,[tinyint],True,False,,[ntc_nuty] [tinyint] NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,4,ntc_name,[nvarchar] (25),True,False,,[ntc_name] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,5,ntc_pyad,[ntext],True,False,,[ntc_pyad] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,6,ntc_pynm,[nvarchar] (255),True,False,,[ntc_pynm] [nvarchar] (255) COLLATE Arabic_CI_AS NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,7,ntc_pcal,[money],True,False,,[ntc_pcal] [money] NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,8,ntc_pcak,[money],True,False,,[ntc_pcak] [money] NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,9,ntc_pcoz,[money],True,False,,[ntc_pcoz] [money] NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,10,ntc_pcap,[money],True,False,,[ntc_pcap] [money] NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,11,not_repe,[bit],False,False,,[not_repe] [bit] NOT NULL 
svz_importer,ntac,ntac,نامشخص/نیازمند بررسی,12,not_equa,[nvarchar] (1),True,False,,[not_equa] [nvarchar] (1) COLLATE Arabic_CI_AS NULL
svz_importer,onac,onac,نامشخص/نیازمند بررسی,1,ona_rad,[smallint],True,False,,[ona_rad] [smallint] NULL 
svz_importer,onac,onac,نامشخص/نیازمند بررسی,2,ona_radj,[smallint],True,False,,[ona_radj] [smallint] NULL 
svz_importer,onac,onac,نامشخص/نیازمند بررسی,3,ona_dscr,[nvarchar] (50),True,False,,[ona_dscr] [nvarchar] (50) COLLATE Arabic_CI_AS NULL
svz_importer,pjsz,pjsz,پروژه/سازمان,1,pjs_rzmt,[ntext],True,False,,[pjs_rzmt] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,pjsz,pjsz,پروژه/سازمان,2,pjs_khmt,[ntext],True,False,,[pjs_khmt] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,pjsz,pjsz,پروژه/سازمان,3,pjs_zrib,[ntext],True,False,,[pjs_zrib] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,pjsz,pjsz,پروژه/سازمان,4,pjs_fosi,[ntext],True,False,,[pjs_fosi] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,pjsz,pjsz,پروژه/سازمان,5,pjs_bgml,[ntext],True,False,,[pjs_bgml] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,pjsz,pjsz,پروژه/سازمان,6,pjs_seas,[ntext],True,False,,[pjs_seas] [ntext] COLLATE Arabic_CI_AS NULL
svz_importer,rplc,rplc,جایگزینی/رابطه,1,rpl_rzsh,[nvarchar] (30),True,False,,[rpl_rzsh] [nvarchar] (30) COLLATE Arabic_CI_AS NULL 
svz_importer,rplc,rplc,جایگزینی/رابطه,2,rpl_rzshj,[nvarchar] (30),True,False,,[rpl_rzshj] [nvarchar] (30) COLLATE Arabic_CI_AS NULL
svz_importer,rplo,rplo,نامشخص/نیازمند بررسی,1,rpl_rzco,[nvarchar] (8),True,False,,[rpl_rzco] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,rplo,rplo,نامشخص/نیازمند بررسی,2,rpl_rzcoj,[nvarchar] (8),True,False,,[rpl_rzcoj] [nvarchar] (8) COLLATE Arabic_CI_AS NULL
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,1,rsd_nmfh,[nvarchar] (25),True,False,,[rsd_nmfh] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,2,rsd_tynw,[tinyint],True,False,,[rsd_tynw] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,3,rsd_tyol,[tinyint],True,False,,[rsd_tyol] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,4,rsd_danw,[nvarchar] (10),True,False,,[rsd_danw] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,5,rsd_daol,[nvarchar] (10),True,False,,[rsd_daol] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,6,rsd_year,[smallint],True,False,,[rsd_year] [smallint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,7,rsd_fhns,[nvarchar] (25),True,False,,[rsd_fhns] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,8,rsd_zrkh,[bit],False,False,,[rsd_zrkh] [bit] NOT NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,9,rsd_sng,[tinyint],True,False,,[rsd_sng] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,10,rsd_zrns,[bit],False,False,,[rsd_zrns] [bit] NOT NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,11,rsd_smso,[tinyint],True,False,,[rsd_smso] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,12,rsd_yrso,[smallint],True,False,,[rsd_yrso] [smallint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,13,rsd_smtg,[tinyint],True,False,,[rsd_smtg] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,14,rsd_yrtg,[smallint],True,False,,[rsd_yrtg] [smallint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,15,rsd_smsk,[tinyint],True,False,,[rsd_smsk] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,16,rsd_yrsk,[smallint],True,False,,[rsd_yrsk] [smallint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,17,rsd_smmk,[tinyint],True,False,,[rsd_smmk] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,18,rsd_yrmk,[smallint],True,False,,[rsd_yrmk] [smallint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,19,rsd_zrsh,[nvarchar] (4),True,False,,[rsd_zrsh] [nvarchar] (4) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,20,rsd_nusv,[nvarchar] (10),True,False,,[rsd_nusv] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,21,rsd_nuol,[nvarchar] (10),True,False,,[rsd_nuol] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,22,rsd_rmnw,[tinyint],True,False,,[rsd_rmnw] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,23,rsd_rzps,[nvarchar] (40),True,False,,[rsd_rzps] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,24,rsd_fbso,[tinyint],True,False,,[rsd_fbso] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,25,rsd_scst,[nvarchar] (30),True,False,,[rsd_scst] [nvarchar] (30) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,26,rsd_scnu,[nvarchar] (5),True,False,,[rsd_scnu] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,27,rsd_srfbsh,[nvarchar] (30),True,False,,[rsd_srfbsh] [nvarchar] (30) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,28,rsd_srfbco,[nvarchar] (5),True,False,,[rsd_srfbco] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,29,rsd_srrzco,[nvarchar] (8),True,False,,[rsd_srrzco] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,30,rsd_srrzra,[nvarchar] (10),True,False,,[rsd_srrzra] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,31,rsd_srrzsh,[nvarchar] (30),True,False,,[rsd_srrzsh] [nvarchar] (30) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,32,rsd_sorz,[tinyint],True,False,,[rsd_sorz] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,33,rsd_rztb,[tinyint],True,False,,[rsd_rztb] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,34,rsd_rzjsf,[nvarchar] (30),True,False,,[rsd_rzjsf] [nvarchar] (30) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,35,rsd_rzjsj,[nvarchar] (30),True,False,,[rsd_rzjsj] [nvarchar] (30) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,36,rsd_rzjcf,[nvarchar] (8),True,False,,[rsd_rzjcf] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,37,rsd_rzjcj,[nvarchar] (8),True,False,,[rsd_rzjcj] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,38,rsd_hmgp,[nvarchar] (20),True,False,,[rsd_hmgp] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,39,rsd_rzfu,[tinyint],True,False,,[rsd_rzfu] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,40,rsd_rzam,[tinyint],True,False,,[rsd_rzam] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,41,rsd_rzmo,[tinyint],True,False,,[rsd_rzmo] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,42,rsd_fipg,[smallint],True,False,,[rsd_fipg] [smallint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,43,rsd_rpdt,[nvarchar] (10),True,False,,[rsd_rpdt] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,44,rsd_nmp,[nvarchar] (20),True,False,,[rsd_nmp] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,45,rsd_nmpy,[nvarchar] (40),True,False,,[rsd_nmpy] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,46,rsd_nmm,[nvarchar] (20),True,False,,[rsd_nmm] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,47,rsd_nmmo,[nvarchar] (40),True,False,,[rsd_nmmo] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,48,rsd_nmk,[nvarchar] (20),True,False,,[rsd_nmk] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,49,rsd_nmkf,[nvarchar] (40),True,False,,[rsd_nmkf] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,50,rsd_hmbk,[bit],False,False,,[rsd_hmbk] [bit] NOT NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,51,rsd_lise,[smallint],True,False,,[rsd_lise] [smallint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,52,rsd_bgwk,[tinyint],True,False,,[rsd_bgwk] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,53,rsd_intp,[nvarchar] (255),True,False,,[rsd_intp] [nvarchar] (255) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,54,rsd_zrtd,[nvarchar] (5),True,False,,[rsd_zrtd] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,55,rsd_dfzr,[float],True,False,,[rsd_dfzr] [float] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,56,rsd_tyrp,[tinyint],True,False,,[rsd_tyrp] [tinyint] NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,57,rsd_bhr,[nvarchar] (20),True,False,,[rsd_bhr] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,58,rsd_bhrb,[nvarchar] (40),True,False,,[rsd_bhrb] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,59,rsd_blc,[nvarchar] (20),True,False,,[rsd_blc] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,60,rsd_red,[nvarchar] (20),True,False,,[rsd_red] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,61,rsd_grn,[nvarchar] (20),True,False,,[rsd_grn] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,62,rsd_blu,[nvarchar] (20),True,False,,[rsd_blu] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rsdn,rsdn,نامشخص/نیازمند بررسی,63,rsd_dist,[bit],False,False,,[rsd_dist] [bit] NOT NULL
svz_importer,rzmt,rzmt,ریزمتره,1,rmt_cofh,[nvarchar] (8),True,False,,[rmt_cofh] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,rzmt,rzmt,ریزمتره,2,rmt_dsps,[nvarchar] (40),True,False,,[rmt_dsps] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
svz_importer,rzmt,rzmt,ریزمتره,3,rmt_nufh,[tinyint],True,False,,[rmt_nufh] [tinyint] NULL 
svz_importer,rzmt,rzmt,ریزمتره,4,rmt_nuse,[nvarchar] (5),True,False,,[rmt_nuse] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
svz_importer,rzmt,rzmt,ریزمتره,5,rmt_nmse,[nvarchar] (40),True,False,,[rmt_nmse] [nvarchar] (40) COLLATE Arabic_CI_AS NULL 
svz_importer,rzmt,rzmt,ریزمتره,6,rmt_astr,[nvarchar] (1),True,False,,[rmt_astr] [nvarchar] (1) COLLATE Arabic_CI_AS NULL 
svz_importer,rzmt,rzmt,ریزمتره,7,rmt_fare,[nvarchar] (1),True,False,,[rmt_fare] [nvarchar] (1) COLLATE Arabic_CI_AS NULL 
svz_importer,rzmt,rzmt,ریزمتره,8,rmt_rad,[smallint],True,False,,[rmt_rad] [smallint] NULL 
svz_importer,rzmt,rzmt,ریزمتره,9,rmt_raj,[smallint],True,False,,[rmt_raj] [smallint] NULL 
svz_importer,rzmt,rzmt,ریزمتره,10,rmt_unit,[nvarchar] (20),True,False,,[rmt_unit] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,rzmt,rzmt,ریزمتره,11,rmt_dsmo,[ntext],True,False,,[rmt_dsmo] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,rzmt,rzmt,ریزمتره,12,rmt_dsam,[ntext],True,False,,[rmt_dsam] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,rzmt,rzmt,ریزمتره,13,rmt_radj,[smallint],True,False,,[rmt_radj] [smallint] NULL 
svz_importer,rzmt,rzmt,ریزمتره,14,rmt_rajj,[smallint],True,False,,[rmt_rajj] [smallint] NULL 
