grid_name,module_family,column_order,name,data_property,header_text,cell_type,width,minimum_width,alignment,visible,readonly,sort_mode,tooltip,auto_size
list_psn,پیشنهاد / پیمان,1,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,30,MiddleCenter,,,,,
list_psn,پیشنهاد / پیمان,2,ity_Summ,ity_Summ,ن,DataGridViewTextBoxColumn,,25,MiddleCenter,,true,,نوع فصل آیتم (مصالح = م ، دستمزد = د ، عادی),None
list_psn,پیشنهاد / پیمان,3,bgm_cofh,bgm_cofh,کد فهرست,DataGridViewTextBoxColumn,,55,MiddleCenter,,,,,
list_psn,پیشنهاد / پیمان,4,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,20,MiddleCenter,,,,,None
list_psn,پیشنهاد / پیمان,5,fbh_unit,fbh_unit,واحد,DataGridViewTextBoxColumn,,50,MiddleCenter,,,,,
list_psn,پیشنهاد / پیمان,6,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,Fill
list_psn,پیشنهاد / پیمان,7,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_psn,پیشنهاد / پیمان,8,fbh_pcun,fbh_pcun,ریال واحد,DataGridViewTextBoxColumn,,80,,,,,,
list_psn,پیشنهاد / پیمان,9,bgm_quan,bgm_quan,مقدار برآوردی,DataGridViewTextBoxColumn,,90,,,,,,
list_psn,پیشنهاد / پیمان,10,bgm_pcal,bgm_pcal,مبلغ برآوردی,DataGridViewTextBoxColumn,,90,,,,,,
list_psn,پیشنهاد / پیمان,11,fbh_pcun_psn,fbh_pcun_psn,بها واحد پیشنهادی,DataGridViewTextBoxColumn,,90,,,,,,
list_psn,پیشنهاد / پیمان,12,bgm_pcal_psn,bgm_pcal_psn,مبلغ پیشنهادی,DataGridViewTextBoxColumn,,90,,,,,,
list_psn,پیشنهاد / پیمان,13,fbh_prpn,fbh_prpn,%رشد,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
list_psn,پیشنهاد / پیمان,14,bgm_dscf,bgm_dscf,ملاحظات,DataGridViewTextBoxColumn,,45,,,,,,
list_acti_psn,پیشنهاد / پیمان,1,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,25,MiddleCenter,,,,,
list_acti_psn,پیشنهاد / پیمان,2,bgm_coac,bgm_coac,فعالیت,DataGridViewTextBoxColumn,40,35,MiddleCenter,,,,,
list_acti_psn,پیشنهاد / پیمان,3,ity_Summ,ity_Summ,ن,DataGridViewTextBoxColumn,,25,MiddleCenter,,true,,نوع فصل آیتم (مصالح = م ، دستمزد = د ، عادی),None
list_acti_psn,پیشنهاد / پیمان,4,bgm_cofh,bgm_cofh,کد فهرست,DataGridViewTextBoxColumn,,50,MiddleCenter,,,,,
list_acti_psn,پیشنهاد / پیمان,5,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,20,MiddleCenter,,,,,None
list_acti_psn,پیشنهاد / پیمان,6,fbh_unit,fbh_unit,واحد,DataGridViewTextBoxColumn,,50,MiddleCenter,,,,,
list_acti_psn,پیشنهاد / پیمان,7,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,
list_acti_psn,پیشنهاد / پیمان,8,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_acti_psn,پیشنهاد / پیمان,9,fbh_pcun,fbh_pcun,ریال واحد,DataGridViewTextBoxColumn,,70,,,,,,
list_acti_psn,پیشنهاد / پیمان,10,bgm_quan,bgm_quan,مقدار برآوردی,DataGridViewTextBoxColumn,,80,,,,,,
list_acti_psn,پیشنهاد / پیمان,11,bgm_pcal,bgm_pcal,مبلغ برآوردی,DataGridViewTextBoxColumn,,80,,,,,,
list_acti_psn,پیشنهاد / پیمان,12,fbh_pcun_psn,fbh_pcun_psn,بها واحد پیشنهادی,DataGridViewTextBoxColumn,,90,,,,,,
list_acti_psn,پیشنهاد / پیمان,13,bgm_pcal_psn,bgm_pcal_psn,مبلغ پیشنهادی,DataGridViewTextBoxColumn,,80,,,,,,
list_acti_psn,پیشنهاد / پیمان,14,fbh_prpn,fbh_prpn,%رشد,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
list_acti_psn,پیشنهاد / پیمان,15,bgm_dscf,bgm_dscf,ملاحظات,DataGridViewTextBoxColumn,,40,,,,,,
nozooli_psn,پیشنهاد / پیمان,1,fhp_abst,fhp_abst,فهرست بهای رشته,DataGridViewTextBoxColumn,,,,,,,,
nozooli_psn,پیشنهاد / پیمان,2,mlt_name_and_nuse,mlt_name_and_nuse,عنوان فصل,DataGridViewTextBoxColumn,,,,,,,,
nozooli_psn,پیشنهاد / پیمان,3,bgm_swf2,bgm_swf2,80,DataGridViewCheckBoxColumn,20,20,,,,,,
nozooli_psn,پیشنهاد / پیمان,4,bgm_cofh,bgm_cofh,شماره,DataGridViewTextBoxColumn,,65,MiddleCenter,,,,,
nozooli_psn,پیشنهاد / پیمان,5,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
nozooli_psn,پیشنهاد / پیمان,6,fbh_desc,fbh_desc,شرح ردیف,DataGridViewTextBoxColumn,,,,,,,,
nozooli_psn,پیشنهاد / پیمان,7,bgm_pcaf_dscr,bgm_pcaf_dscr,+,DataGridViewTextBoxColumn,,,,,,,,
nozooli_psn,پیشنهاد / پیمان,8,bgm_pcaf,bgm_pcaf,بهای کل ردیف,DataGridViewTextBoxColumn,,110,,,,,,
nozooli_psn,پیشنهاد / پیمان,9,bgm_pcaf_psn,bgm_pcaf_psn,بهای کل پیشنهادی,DataGridViewTextBoxColumn,,110,,,,,,
nozooli_acti_psn,پیشنهاد / پیمان,1,fhp_abst,fhp_abst,فهرست بهای رشته,DataGridViewTextBoxColumn,,,,,,,,
nozooli_acti_psn,پیشنهاد / پیمان,2,mlt_name_and_nuse,mlt_name_and_nuse,عنوان فصل,DataGridViewTextBoxColumn,,,,,,,,
nozooli_acti_psn,پیشنهاد / پیمان,3,bgm_coac,bgm_coac,فعالیت,DataGridViewTextBoxColumn,,40,MiddleCenter,,,,,
nozooli_acti_psn,پیشنهاد / پیمان,4,bgm_swf2,bgm_swf2,80,DataGridViewCheckBoxColumn,20,20,,,,,,
nozooli_acti_psn,پیشنهاد / پیمان,5,bgm_cofh,bgm_cofh,شماره,DataGridViewTextBoxColumn,,65,MiddleCenter,,,,,
nozooli_acti_psn,پیشنهاد / پیمان,6,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
nozooli_acti_psn,پیشنهاد / پیمان,7,fbh_desc,fbh_desc,شرح ردیف,DataGridViewTextBoxColumn,,,,,,,,
nozooli_acti_psn,پیشنهاد / پیمان,8,bgm_pcaf_dscr,bgm_pcaf_dscr,+,DataGridViewTextBoxColumn,,,,,,,,
nozooli_acti_psn,پیشنهاد / پیمان,9,bgm_pcaf,bgm_pcaf,بهای کل ردیف,DataGridViewTextBoxColumn,,110,,,,,,
nozooli_acti_psn,پیشنهاد / پیمان,10,bgm_pcaf_psn,bgm_pcaf_psn,بهای کل پیشنهادی,DataGridViewTextBoxColumn,,110,,,,,,
percent65_psn,پیشنهاد / پیمان,1,mlt_name_and_nuse,mlt_name_and_nuse,فصل,DataGridViewTextBoxColumn,,,,,,,,
percent65_psn,پیشنهاد / پیمان,2,bgm_cofh,bgm_cofh,شماره,DataGridViewTextBoxColumn,,65,MiddleCenter,,,,,
percent65_psn,پیشنهاد / پیمان,3,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
percent65_psn,پیشنهاد / پیمان,4,fbh_desc,fbh_desc,شرح ردیف,DataGridViewTextBoxColumn,,,,,,,,
percent65_psn,پیشنهاد / پیمان,5,fbh_unit,fbh_unit,واحد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
percent65_psn,پیشنهاد / پیمان,6,bgm_pcuf,bgm_pcuf,بهای واحد,DataGridViewTextBoxColumn,,90,,,,,,
percent65_psn,پیشنهاد / پیمان,7,bgm_quan,bgm_quan,مقدار,DataGridViewTextBoxColumn,,90,,,,,,
percent65_psn,پیشنهاد / پیمان,8,bgm_pcaf,bgm_pcaf,بهای کل ردیف,DataGridViewTextBoxColumn,,95,,,,,,
percent65_psn,پیشنهاد / پیمان,9,bgm_przf,bgm_przf,%ازکل,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
percent65_psn,پیشنهاد / پیمان,10,bgm_pcuf_psn,bgm_pcuf_psn,بهای واحد پیشنهادی,DataGridViewTextBoxColumn,,90,,,,,,
percent65_psn,پیشنهاد / پیمان,11,bgm_pcaf_psn,bgm_pcaf_psn,بهای کل پیشنهادی,DataGridViewTextBoxColumn,,95,,,,,,
percent65_acti_psn,پیشنهاد / پیمان,1,mlt_name_and_nuse,mlt_name_and_nuse,عنوان فصل,DataGridViewTextBoxColumn,,,,,,,,
percent65_acti_psn,پیشنهاد / پیمان,2,bgm_coac,bgm_coac,فعالیت,DataGridViewTextBoxColumn,,40,MiddleCenter,,,,,
percent65_acti_psn,پیشنهاد / پیمان,3,bgm_cofh,bgm_cofh,شماره,DataGridViewTextBoxColumn,,65,MiddleCenter,,,,,
percent65_acti_psn,پیشنهاد / پیمان,4,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
percent65_acti_psn,پیشنهاد / پیمان,5,fbh_desc,fbh_desc,شرح ردیف,DataGridViewTextBoxColumn,,,,,,,,
percent65_acti_psn,پیشنهاد / پیمان,6,fbh_unit,fbh_unit,واحد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
percent65_acti_psn,پیشنهاد / پیمان,7,bgm_pcuf,bgm_pcuf,بهای واحد,DataGridViewTextBoxColumn,,95,,,,,,
percent65_acti_psn,پیشنهاد / پیمان,8,bgm_quan,bgm_quan,مقدار,DataGridViewTextBoxColumn,,95,,,,,,
percent65_acti_psn,پیشنهاد / پیمان,9,bgm_pcaf,bgm_pcaf,بهای کل ردیف,DataGridViewTextBoxColumn,,95,,,,,,
percent65_acti_psn,پیشنهاد / پیمان,10,bgm_przf,bgm_przf,%ازکل,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
percent65_acti_psn,پیشنهاد / پیمان,11,bgm_pcuf_psn,bgm_pcuf_psn,بهای واحد پیشنهادی,DataGridViewTextBoxColumn,,95,,,,,,
percent65_acti_psn,پیشنهاد / پیمان,12,bgm_pcaf_psn,bgm_pcaf_psn,بهای کل پیشنهادی,DataGridViewTextBoxColumn,,95,,,,,,
list_tdnr_psn,پیشنهاد / پیمان,1,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,35,MiddleCenter,,,,,
list_tdnr_psn,پیشنهاد / پیمان,2,bgm_cofh,bgm_cofh,کدفهرست,DataGridViewTextBoxColumn,,60,MiddleCenter,,,,,
list_tdnr_psn,پیشنهاد / پیمان,3,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
list_tdnr_psn,پیشنهاد / پیمان,4,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,
list_tdnr_psn,پیشنهاد / پیمان,5,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_tdnr_psn,پیشنهاد / پیمان,6,fbh_unit,fbh_unit,واحد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
list_tdnr_psn,پیشنهاد / پیمان,7,fbh_pcun,fbh_pcun,بهای واحد,DataGridViewTextBoxColumn,,95,,,,,,
list_tdnr_psn,پیشنهاد / پیمان,8,bgm_quan,bgm_quan,مقدار برآوردی,DataGridViewTextBoxColumn,,95,,,,,,
list_tdnr_psn,پیشنهاد / پیمان,9,bgm_pcal,bgm_pcal,مبلغ برآوردی,DataGridViewTextBoxColumn,,99,,,,,,
list_tdnr_psn,پیشنهاد / پیمان,10,bgm_pcal_tdil_exp,bgm_pcal_tdil_exp,برآوردی+تعدیل,DataGridViewTextBoxColumn,,102,,,,,,
list_tdnr_psn,پیشنهاد / پیمان,11,fbh_pcun_psn,fbh_pcun_psn,بها واحد پیشنهادی,DataGridViewTextBoxColumn,,105,,,,,,
list_tdnr_psn,پیشنهاد / پیمان,12,bgm_pcal_psn,bgm_pcal_psn,مبلغ پیشنهادی,DataGridViewTextBoxColumn,,110,,,,,,
list_tdnr_psn,پیشنهاد / پیمان,13,bgm_prpn_tdnr,bgm_prpn_tdnr,%رشد,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
list_tdnr_psn,پیشنهاد / پیمان,14,bgm_dscf,bgm_dscf,ملاحظات,DataGridViewTextBoxColumn,,,,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,1,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,35,MiddleCenter,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,2,bgm_coac,bgm_coac,فعالیت,DataGridViewTextBoxColumn,,40,MiddleCenter,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,3,bgm_cofh,bgm_cofh,کدفهرست,DataGridViewTextBoxColumn,,60,MiddleCenter,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,4,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
list_tdnr_acti_psn,پیشنهاد / پیمان,5,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,6,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,7,fbh_unit,fbh_unit,واحد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,8,fbh_pcun,fbh_pcun,بهای واحد,DataGridViewTextBoxColumn,,95,,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,9,bgm_quan,bgm_quan,مقدار برآوردی,DataGridViewTextBoxColumn,,95,,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,10,bgm_pcal,bgm_pcal,مبلغ برآوردی,DataGridViewTextBoxColumn,,99,,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,11,bgm_pcal_tdil_exp,bgm_pcal_tdil_exp,برآوردی+تعدیل,DataGridViewTextBoxColumn,,102,,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,12,fbh_pcun_psn,fbh_pcun_psn,بها واحد پیشنهادی,DataGridViewTextBoxColumn,,105,,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,13,bgm_pcal_psn,bgm_pcal_psn,مبلغ پیشنهادی,DataGridViewTextBoxColumn,,110,,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,14,bgm_prpn_tdnr,bgm_prpn_tdnr,%رشد,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
list_tdnr_acti_psn,پیشنهاد / پیمان,15,bgm_dscf,bgm_dscf,ملاحظات,DataGridViewTextBoxColumn,,,,,,,,
list_tdnv_psn,پیشنهاد / پیمان,1,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,35,MiddleCenter,,,,,
list_tdnv_psn,پیشنهاد / پیمان,2,bgm_cofh,bgm_cofh,کدفهرست,DataGridViewTextBoxColumn,,60,MiddleCenter,,,,,
list_tdnv_psn,پیشنهاد / پیمان,3,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
list_tdnv_psn,پیشنهاد / پیمان,4,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,
list_tdnv_psn,پیشنهاد / پیمان,5,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_tdnv_psn,پیشنهاد / پیمان,6,fbh_unit,fbh_unit,واحد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
list_tdnv_psn,پیشنهاد / پیمان,7,fbh_pcun,fbh_pcun,بهای واحد,DataGridViewTextBoxColumn,,95,,,,,,
list_tdnv_psn,پیشنهاد / پیمان,8,bgm_quan,bgm_quan,مقدار برآوردی,DataGridViewTextBoxColumn,,95,,,,,,
list_tdnv_psn,پیشنهاد / پیمان,9,bgm_pcal,bgm_pcal,مبلغ برآوردی,DataGridViewTextBoxColumn,,99,,,,,,
list_tdnv_psn,پیشنهاد / پیمان,10,fbh_pcun_psn,fbh_pcun_psn,بها واحد پیشنهادی,DataGridViewTextBoxColumn,,105,,,,,,
list_tdnv_psn,پیشنهاد / پیمان,11,bgm_pcal_psn,bgm_pcal_psn,مبلغ پیشنهادی,DataGridViewTextBoxColumn,,110,,,,,,
list_tdnv_psn,پیشنهاد / پیمان,12,bgm_pcal_psn_tdil_inv_exp,bgm_pcal_psn_tdil_inv_exp,پیشنهادی - تعدیل,DataGridViewTextBoxColumn,,102,,,,,,
list_tdnv_psn,پیشنهاد / پیمان,13,bgm_prpn_tdnv,bgm_prpn_tdnv,%رشد,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
list_tdnv_psn,پیشنهاد / پیمان,14,bgm_dscf,bgm_dscf,ملاحظات,DataGridViewTextBoxColumn,,,,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,1,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,35,MiddleCenter,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,2,bgm_coac,bgm_coac,فعالیت,DataGridViewTextBoxColumn,,40,MiddleCenter,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,3,bgm_cofh,bgm_cofh,کدفهرست,DataGridViewTextBoxColumn,,60,MiddleCenter,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,4,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
list_tdnv_acti_psn,پیشنهاد / پیمان,5,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,6,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,7,fbh_unit,fbh_unit,واحد,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,8,fbh_pcun,fbh_pcun,بهای واحد,DataGridViewTextBoxColumn,,95,,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,9,bgm_quan,bgm_quan,مقدار برآوردی,DataGridViewTextBoxColumn,,95,,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,10,bgm_pcal,bgm_pcal,مبلغ برآوردی,DataGridViewTextBoxColumn,,99,,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,11,fbh_pcun_psn,fbh_pcun_psn,بها واحد پیشنهادی,DataGridViewTextBoxColumn,,105,,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,12,bgm_pcal_psn,bgm_pcal_psn,مبلغ پیشنهادی,DataGridViewTextBoxColumn,,110,,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,13,bgm_pcal_psn_tdil_inv_exp,bgm_pcal_psn_tdil_inv_exp,پیشنهادی - تعدیل,DataGridViewTextBoxColumn,,102,,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,14,bgm_prpn_tdnv,bgm_prpn_tdnv,%رشد,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
list_tdnv_acti_psn,پیشنهاد / پیمان,15,bgm_dscf,bgm_dscf,ملاحظات,DataGridViewTextBoxColumn,,,,,,,,
list_svz,صورت‌وضعیت / کارکرد,1,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,32,MiddleCenter,,,,,
list_svz,صورت‌وضعیت / کارکرد,2,ity_Summ,ity_Summ,ن,DataGridViewTextBoxColumn,,25,MiddleCenter,,true,,نوع فصل آیتم (مصالح = م ، دستمزد = د ، عادی),None
list_svz,صورت‌وضعیت / کارکرد,3,bgm_cofh,bgm_cofh,کد فهرست,DataGridViewTextBoxColumn,,65,MiddleCenter,,,,,
list_svz,صورت‌وضعیت / کارکرد,4,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
list_svz,صورت‌وضعیت / کارکرد,5,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,
list_svz,صورت‌وضعیت / کارکرد,6,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_svz,صورت‌وضعیت / کارکرد,7,fbh_unit,fbh_unit,واحد کار,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
list_svz,صورت‌وضعیت / کارکرد,8,fbh_pcun,fbh_pcun,ریال واحد,DataGridViewTextBoxColumn,,95,,,,,,
list_svz,صورت‌وضعیت / کارکرد,9,bgm_qust,bgm_qust,مقدار,DataGridViewTextBoxColumn,,105,,,,,,
list_svz,صورت‌وضعیت / کارکرد,10,bgm_pcst,bgm_pcst,جمع بریال,DataGridViewTextBoxColumn,,110,,,,,,
list_svz,صورت‌وضعیت / کارکرد,11,bgm_dscf,bgm_dscf,ملاحظات,DataGridViewTextBoxColumn,,,,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,1,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,32,MiddleCenter,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,2,bgm_coac,bgm_coac,فعالیت,DataGridViewTextBoxColumn,40,40,MiddleCenter,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,3,ity_Summ,ity_Summ,ن,DataGridViewTextBoxColumn,,25,MiddleCenter,,true,,نوع فصل آیتم (مصالح = م ، دستمزد = د ، عادی),None
list_acti_svz,صورت‌وضعیت / کارکرد,4,bgm_cofh,bgm_cofh,کد فهرست,DataGridViewTextBoxColumn,,65,MiddleCenter,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,5,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
list_acti_svz,صورت‌وضعیت / کارکرد,6,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,7,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,8,fbh_unit,fbh_unit,واحد کار,DataGridViewTextBoxColumn,,,MiddleCenter,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,9,fbh_pcun,fbh_pcun,ریال واحد,DataGridViewTextBoxColumn,,95,,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,10,bgm_qust,bgm_qust,مقدار,DataGridViewTextBoxColumn,,105,,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,11,bgm_pcst,bgm_pcst,جمع بریال,DataGridViewTextBoxColumn,,110,,,,,,
list_acti_svz,صورت‌وضعیت / کارکرد,12,bgm_dscf,bgm_dscf,ملاحظات,DataGridViewTextBoxColumn,,,,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,1,bgm_prcn,bgm_prcn,%انجام,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,2,bgm_pcal,bgm_pcal,مبلغ برآوردی,DataGridViewTextBoxColumn,,99,,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,3,bgm_quan,bgm_quan,مقداربرآوردی,DataGridViewTextBoxColumn,,95,,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,4,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,35,MiddleCenter,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,5,bgm_cofh,bgm_cofh,کد فهرست,DataGridViewTextBoxColumn,,67,MiddleCenter,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,6,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
list_and_br_svz,صورت‌وضعیت / کارکرد,7,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,8,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,9,fbh_pcun,fbh_pcun,بهای واحد,DataGridViewTextBoxColumn,,100,,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,10,bgm_qust,bgm_qust,مقدار,DataGridViewTextBoxColumn,,105,,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,11,bgm_pcst,bgm_pcst,جمع بریال,DataGridViewTextBoxColumn,,110,,,,,,
list_and_br_svz,صورت‌وضعیت / کارکرد,12,bgm_dscf,bgm_dscf,شرح ملاحظات,DataGridViewTextBoxColumn,,,,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,1,bgm_prcn,bgm_prcn,%انجام,DataGridViewTextBoxColumn,,45,MiddleCenter,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,2,bgm_pcal,bgm_pcal,مبلغ برآوردی,DataGridViewTextBoxColumn,,99,,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,3,bgm_quan,bgm_quan,مقداربرآوردی,DataGridViewTextBoxColumn,,95,,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,4,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,35,MiddleCenter,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,5,bgm_coac,bgm_coac,فعالیت,DataGridViewTextBoxColumn,,40,MiddleCenter,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,6,bgm_cofh,bgm_cofh,کد فهرست,DataGridViewTextBoxColumn,,67,MiddleCenter,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,7,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,8,fbh_abst,fbh_abst,شرح مختصر,DataGridViewTextBoxColumn,,,,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,9,fbh_desc,fbh_desc,شرح کامل,DataGridViewTextBoxColumn,,,,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,10,fbh_pcun,fbh_pcun,بهای واحد,DataGridViewTextBoxColumn,,100,,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,11,bgm_qust,bgm_qust,مقدار,DataGridViewTextBoxColumn,,105,,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,12,bgm_pcst,bgm_pcst,جمع بریال,DataGridViewTextBoxColumn,,110,,,,,,
list_and_br_acti_svz,صورت‌وضعیت / کارکرد,13,bgm_dscf,bgm_dscf,شرح ملاحظات,DataGridViewTextBoxColumn,,,,,,,,
list_and_olbr_svz,صورت‌وضعیت / کارکرد,1,bgm_rad,bgm_rad,ردیف,DataGridViewTextBoxColumn,,35,MiddleCenter,,,,,
list_and_olbr_svz,صورت‌وضعیت / کارکرد,2,bgm_cofh,bgm_cofh,کد فهرست,DataGridViewTextBoxColumn,,67,MiddleCenter,,,,,
list_and_olbr_svz,صورت‌وضعیت / کارکرد,3,fbh_astr_str,fbh_astr_str,*,DataGridViewTextBoxColumn,22,22,MiddleCenter,,,,,None
